state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Telangana,Warangal,Warangal,Paddy(Dhan),Vijaya Masuri,15/09/2018,2050,2050,2050
Telangana,Warangal,Wardhannapet,Cotton,Cotton (Unginned),15/09/2018,4320,4320,4320
Tripura,Sepahijala,Bishalgarh,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,6500,7500,7000
Tripura,Sepahijala,Bishalgarh,Bhindi(Ladies Finger),Bhindi,15/09/2018,3500,4500,4000
Tripura,Sepahijala,Bishalgarh,Bitter gourd,Other,15/09/2018,4500,5500,5000
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,5500,6000,5700
Tripura,Sepahijala,Bishalgarh,Brinjal,Round/Long,15/09/2018,2500,3500,3000
Tripura,Sepahijala,Bishalgarh,Cabbage,Other,15/09/2018,2500,3000,2800
Tripura,Sepahijala,Bishalgarh,Carrot,Other,15/09/2018,6000,7000,6500
Tripura,Sepahijala,Bishalgarh,Cowpea(Veg),Other,15/09/2018,1500,2000,1800
Tripura,Sepahijala,Bishalgarh,Cucumbar(Kheera),Cucumbar,15/09/2018,2000,3000,2500
Tripura,Sepahijala,Bishalgarh,Fish,Katla(Big),15/09/2018,24000,28000,26000
Tripura,Sepahijala,Bishalgarh,Fish,Rahu(Andhra),15/09/2018,15000,18000,16000
Tripura,Sepahijala,Bishalgarh,Fish,Rahu(Local),15/09/2018,20000,25000,22000
Tripura,Sepahijala,Bishalgarh,Ginger(Green),Green Ginger,15/09/2018,5000,6000,5500
Tripura,Sepahijala,Bishalgarh,Green Chilli,Green Chilly,15/09/2018,7000,9000,8000
Tripura,Sepahijala,Bishalgarh,Masur Dal,Masur Dal,15/09/2018,7000,7500,7200
Tripura,Sepahijala,Bishalgarh,Paddy(Dhan),Masuri,15/09/2018,1500,1700,1600
Tripura,Sepahijala,Bishalgarh,Papaya (Raw),Papaya (Raw),15/09/2018,1200,1800,1500
Tripura,Sepahijala,Bishalgarh,Pointed gourd (Parval),Other,15/09/2018,3000,3500,3200
Tripura,Sepahijala,Bishalgarh,Potato,Jalander,15/09/2018,1800,2000,1900
Tripura,Sepahijala,Bishalgarh,Rice,Fine,15/09/2018,3200,3500,3400
Tripura,Sepahijala,Bishalgarh,Rice,Masuri,15/09/2018,3000,3300,3200
Tripura,Sepahijala,Bishalgarh,Ridgeguard(Tori),Other,15/09/2018,1500,2000,1800
Tripura,Sepahijala,Bishalgarh,Sponge gourd,Other,15/09/2018,2500,3200,3000
Tripura,Sepahijala,Bishalgarh,Tomato,Hybrid,15/09/2018,2500,3000,2800
Tripura,Sepahijala,Sonamura,Banana - Green,Banana - Green,15/09/2018,1200,1500,1300
Uttar Pradesh,Agra,Achnera,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1290,1330,1310
Uttar Pradesh,Agra,Achnera,Banana,Banana - Ripe,15/09/2018,1660,1680,1670
Uttar Pradesh,Agra,Achnera,Barley (Jau),Dara,15/09/2018,1500,1550,1525
Uttar Pradesh,Agra,Achnera,Bhindi(Ladies Finger),Bhindi,15/09/2018,780,880,830
Uttar Pradesh,Agra,Achnera,Bottle gourd,Bottle Gourd,15/09/2018,800,900,850
Uttar Pradesh,Agra,Achnera,Brinjal,Brinjal,15/09/2018,900,1100,1000
Uttar Pradesh,Agra,Achnera,Cabbage,Cabbage,15/09/2018,1300,1380,1340
Uttar Pradesh,Agra,Achnera,Cauliflower,Cauliflower,15/09/2018,1950,2050,2000
Uttar Pradesh,Agra,Achnera,Ginger(Green),Green Ginger,15/09/2018,4100,4300,4200
Uttar Pradesh,Agra,Achnera,Green Chilli,Green Chilly,15/09/2018,1700,1800,1750
Uttar Pradesh,Agra,Achnera,Gur(Jaggery),Pathari,15/09/2018,2860,2880,2870
Uttar Pradesh,Agra,Achnera,Lemon,Lemon,15/09/2018,2800,2900,2850
Uttar Pradesh,Agra,Achnera,Mustard,Sarson(Black),15/09/2018,3400,3600,3500
Uttar Pradesh,Agra,Achnera,Onion,Red,15/09/2018,1260,1300,1280
Uttar Pradesh,Agra,Achnera,Paddy(Dhan),Basmati 1509,15/09/2018,2300,2400,2350
Uttar Pradesh,Agra,Achnera,Potato,Desi,15/09/2018,1260,1280,1270
Uttar Pradesh,Agra,Achnera,Pumpkin,Pumpkin,15/09/2018,750,850,800
Uttar Pradesh,Agra,Achnera,Raddish,Raddish,15/09/2018,750,850,800
Uttar Pradesh,Agra,Achnera,Rice,III,15/09/2018,2550,2570,2560
Uttar Pradesh,Agra,Achnera,Spinach,Spinach,15/09/2018,800,900,850
Uttar Pradesh,Agra,Achnera,Tomato,Tomato,15/09/2018,1200,1300,1250
Uttar Pradesh,Agra,Achnera,Wheat,Dara,15/09/2018,1800,1860,1830
Uttar Pradesh,Agra,Agra,Apple,Delicious,15/09/2018,5200,5500,5350
Uttar Pradesh,Agra,Agra,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,3300,3550,3450
Uttar Pradesh,Agra,Agra,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,6050,6250,6150
Uttar Pradesh,Agra,Agra,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1220,1280,1240
Uttar Pradesh,Agra,Agra,Banana,Banana - Ripe,15/09/2018,1600,1700,1640
Uttar Pradesh,Agra,Agra,Barley (Jau),Dara,15/09/2018,1650,1700,1680
Uttar Pradesh,Agra,Agra,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,5400,5600,5500
Uttar Pradesh,Agra,Agra,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4600,4800,4700
Uttar Pradesh,Agra,Agra,Bhindi(Ladies Finger),Bhindi,15/09/2018,1600,1700,1650
Uttar Pradesh,Agra,Agra,Bitter gourd,Bitter Gourd,15/09/2018,2100,2200,2150
Uttar Pradesh,Agra,Agra,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,3850,4050,3950
Uttar Pradesh,Agra,Agra,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,5550,5750,5650
Uttar Pradesh,Agra,Agra,Bottle gourd,Bottle Gourd,15/09/2018,1200,1300,1250
Uttar Pradesh,Agra,Agra,Brinjal,Round,15/09/2018,1900,2050,1980
Uttar Pradesh,Agra,Agra,Capsicum,Capsicum,15/09/2018,3200,3350,3280
Uttar Pradesh,Agra,Agra,Cauliflower,Cauliflower,15/09/2018,2450,2650,2550
Uttar Pradesh,Agra,Agra,Cucumbar(Kheera),Cucumbar,15/09/2018,1600,1800,1700
Uttar Pradesh,Agra,Agra,Garlic,Desi,15/09/2018,2000,2150,2050
Uttar Pradesh,Agra,Agra,Green Chilli,Green Chilly,15/09/2018,1500,1650,1550
Uttar Pradesh,Agra,Agra,Green Gram (Moong)(Whole),Green (Whole),15/09/2018,4750,4950,4820
Uttar Pradesh,Agra,Agra,Green Gram Dal (Moong Dal),Green Gram Dal,15/09/2018,6050,6250,6150
Uttar Pradesh,Agra,Agra,Gur(Jaggery),Red,15/09/2018,3020,3080,3050
Uttar Pradesh,Agra,Agra,Lemon,Lemon,15/09/2018,2100,2300,2200
Uttar Pradesh,Agra,Agra,Maize,Yellow,15/09/2018,1180,1220,1200
Uttar Pradesh,Agra,Agra,Mousambi(Sweet Lime),Mousambi,15/09/2018,2600,2800,2700
Uttar Pradesh,Agra,Agra,Mustard,Sarson(Black),15/09/2018,3900,4200,4050
Uttar Pradesh,Agra,Agra,Onion,Red,15/09/2018,1400,1550,1470
Uttar Pradesh,Agra,Agra,Pointed gourd (Parval),Pointed gourd (Parval),15/09/2018,2700,2850,2780
Uttar Pradesh,Agra,Agra,Pomegranate,Pomogranate,15/09/2018,3400,3750,3570
Uttar Pradesh,Agra,Agra,Potato,Desi,15/09/2018,1250,1350,1300
Uttar Pradesh,Agra,Agra,Pumpkin,Pumpkin,15/09/2018,800,950,870
Uttar Pradesh,Agra,Agra,Raddish,Raddish,15/09/2018,1550,1650,1600
Uttar Pradesh,Agra,Agra,Rice,III,15/09/2018,2520,2580,2550
Uttar Pradesh,Agra,Agra,Spinach,Spinach,15/09/2018,1550,1650,1600
Uttar Pradesh,Agra,Agra,Sponge gourd,Other,15/09/2018,2400,2550,2480
Uttar Pradesh,Agra,Agra,Tomato,Hybrid,15/09/2018,1250,1380,1300
Uttar Pradesh,Agra,Agra,Wheat,Dara,15/09/2018,1850,1890,1870
Uttar Pradesh,Agra,Fatehabad,Apple,Delicious,15/09/2018,5500,5650,5550
Uttar Pradesh,Agra,Fatehabad,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1400,1450,1420
Uttar Pradesh,Agra,Fatehabad,Banana,Banana - Ripe,15/09/2018,1000,1100,1050
Uttar Pradesh,Agra,Fatehabad,Barley (Jau),Dara,15/09/2018,1420,1500,1450
Uttar Pradesh,Agra,Fatehabad,Bhindi(Ladies Finger),Bhindi,15/09/2018,1200,1250,1220
Uttar Pradesh,Agra,Fatehabad,Bottle gourd,Bottle Gourd,15/09/2018,800,900,850
Uttar Pradesh,Agra,Fatehabad,Brinjal,Round,15/09/2018,1600,1650,1620
Uttar Pradesh,Agra,Fatehabad,Cabbage,Cabbage,15/09/2018,1200,1250,1230
Uttar Pradesh,Agra,Fatehabad,Cauliflower,Cauliflower,15/09/2018,3000,3120,3050
Uttar Pradesh,Agra,Fatehabad,Cucumbar(Kheera),Cucumbar,15/09/2018,1500,1550,1520
Uttar Pradesh,Agra,Fatehabad,Ginger(Green),Green Ginger,15/09/2018,2500,2620,2550
Uttar Pradesh,Agra,Fatehabad,Green Chilli,Green Chilly,15/09/2018,1500,1550,1530
Uttar Pradesh,Agra,Fatehabad,Guava,Guava,15/09/2018,1150,1250,1200
Uttar Pradesh,Agra,Fatehabad,Gur(Jaggery),Pathari,15/09/2018,3100,3250,3150
Uttar Pradesh,Agra,Fatehabad,Lemon,Lemon,15/09/2018,1500,1600,1550
Uttar Pradesh,Agra,Fatehabad,Mousambi(Sweet Lime),Mousambi,15/09/2018,2350,2420,2400
Uttar Pradesh,Agra,Fatehabad,Mustard,Sarson(Black),15/09/2018,3900,4000,3950
Uttar Pradesh,Agra,Fatehabad,Onion,Red,15/09/2018,1200,1350,1250
Uttar Pradesh,Agra,Fatehabad,Papaya,Papaya,15/09/2018,1400,1450,1420
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,15/09/2018,950,1450,1000
Uttar Pradesh,Agra,Fatehabad,Pumpkin,Pumpkin,15/09/2018,800,850,820
Uttar Pradesh,Agra,Fatehabad,Raddish,Raddish,15/09/2018,600,650,630
Uttar Pradesh,Agra,Fatehabad,Rice,III,15/09/2018,2300,2400,2350
Uttar Pradesh,Agra,Fatehabad,Tinda,Tinda,15/09/2018,630,700,650
Uttar Pradesh,Agra,Fatehabad,Tomato,Deshi,15/09/2018,1400,1520,1450
Uttar Pradesh,Agra,Fatehabad,Wheat,Dara,15/09/2018,1750,1850,1780
Uttar Pradesh,Agra,Fatehpur Sikri,Apple,Delicious,15/09/2018,6600,6650,6620
Uttar Pradesh,Agra,Fatehpur Sikri,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1220,1260,1240
Uttar Pradesh,Agra,Fatehpur Sikri,Barley (Jau),Dara,15/09/2018,1560,1600,1585
Uttar Pradesh,Agra,Fatehpur Sikri,Bhindi(Ladies Finger),Bhindi,15/09/2018,1300,1350,1325
Uttar Pradesh,Agra,Fatehpur Sikri,Bitter gourd,Bitter Gourd,15/09/2018,2120,2160,2140
Uttar Pradesh,Agra,Fatehpur Sikri,Bottle gourd,Bottle Gourd,15/09/2018,800,850,825
Uttar Pradesh,Agra,Fatehpur Sikri,Brinjal,Round,15/09/2018,1320,1360,1340
Uttar Pradesh,Agra,Fatehpur Sikri,Cabbage,Cabbage,15/09/2018,1320,1360,1340
Uttar Pradesh,Agra,Fatehpur Sikri,Cauliflower,Cauliflower,15/09/2018,2490,2530,2510
Uttar Pradesh,Agra,Fatehpur Sikri,Cucumbar(Kheera),Cucumbar,15/09/2018,1400,1450,1425
Uttar Pradesh,Agra,Fatehpur Sikri,Green Chilli,Green Chilly,15/09/2018,1750,1800,1775
Uttar Pradesh,Agra,Fatehpur Sikri,Guava,Guava,15/09/2018,1120,1180,1150
Uttar Pradesh,Agra,Fatehpur Sikri,Gur(Jaggery),Pathari,15/09/2018,2970,3040,3005
Uttar Pradesh,Agra,Fatehpur Sikri,Lemon,Lemon,15/09/2018,2270,2320,2300
Uttar Pradesh,Agra,Fatehpur Sikri,Mustard,Sarson(Black),15/09/2018,3850,3920,3890
Uttar Pradesh,Agra,Fatehpur Sikri,Onion,Red,15/09/2018,1270,1320,1290
Uttar Pradesh,Agra,Fatehpur Sikri,Pomegranate,Pomogranate,15/09/2018,3270,3320,3300
Uttar Pradesh,Agra,Fatehpur Sikri,Potato,Local,15/09/2018,1140,1220,1180
Uttar Pradesh,Agra,Fatehpur Sikri,Raddish,Raddish,15/09/2018,1200,1240,1220
Uttar Pradesh,Agra,Fatehpur Sikri,Rice,III,15/09/2018,2640,2700,2670
Uttar Pradesh,Agra,Fatehpur Sikri,Tomato,Deshi,15/09/2018,1520,1560,1540
Uttar Pradesh,Agra,Fatehpur Sikri,Wheat,Dara,15/09/2018,1750,1830,1795
Uttar Pradesh,Agra,Jagnair,Apple,Delicious,15/09/2018,5600,5700,5650
Uttar Pradesh,Agra,Jagnair,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1280,1320,1300
Uttar Pradesh,Agra,Jagnair,Banana,Banana - Ripe,15/09/2018,1670,1690,1680
Uttar Pradesh,Agra,Jagnair,Barley (Jau),Dara,15/09/2018,1500,1560,1530
Uttar Pradesh,Agra,Jagnair,Bhindi(Ladies Finger),Bhindi,15/09/2018,750,850,800
Uttar Pradesh,Agra,Jagnair,Bottle gourd,Bottle Gourd,15/09/2018,700,800,750
Uttar Pradesh,Agra,Jagnair,Brinjal,Brinjal,15/09/2018,1100,1200,1150
Uttar Pradesh,Agra,Jagnair,Cabbage,Cabbage,15/09/2018,1300,1360,1330
Uttar Pradesh,Agra,Jagnair,Cauliflower,Cauliflower,15/09/2018,2000,2100,2050
Uttar Pradesh,Agra,Jagnair,Green Chilli,Green Chilly,15/09/2018,1750,1790,1770
Uttar Pradesh,Agra,Jagnair,Gur(Jaggery),Pathari,15/09/2018,2860,2880,2870
Uttar Pradesh,Agra,Jagnair,Lemon,Lemon,15/09/2018,2800,2900,2850
Uttar Pradesh,Agra,Jagnair,Mustard,Sarson(Black),15/09/2018,3400,3600,3500
Uttar Pradesh,Agra,Jagnair,Onion,Red,15/09/2018,1250,1270,1260
Uttar Pradesh,Agra,Jagnair,Potato,Desi,15/09/2018,1260,1280,1270
Uttar Pradesh,Agra,Jagnair,Pumpkin,Pumpkin,15/09/2018,750,850,800
Uttar Pradesh,Agra,Jagnair,Raddish,Raddish,15/09/2018,750,850,800
Uttar Pradesh,Agra,Jagnair,Rice,III,15/09/2018,2550,2570,2560
Uttar Pradesh,Agra,Jagnair,Wheat,Dara,15/09/2018,1800,1860,1830
Uttar Pradesh,Agra,Samsabad,Barley (Jau),Dara,15/09/2018,1600,1650,1625
Uttar Pradesh,Agra,Samsabad,Bottle gourd,Bottle Gourd,15/09/2018,400,600,500
Uttar Pradesh,Agra,Samsabad,Brinjal,Round,15/09/2018,500,700,600
Uttar Pradesh,Agra,Samsabad,Cauliflower,Cauliflower,15/09/2018,1300,1500,1400
Uttar Pradesh,Agra,Samsabad,Green Chilli,Green Chilly,15/09/2018,1100,1300,1200
Uttar Pradesh,Agra,Samsabad,Mustard,Sarson(Black),15/09/2018,3800,3900,3850
Uttar Pradesh,Agra,Samsabad,Onion,Red,15/09/2018,1150,1300,1200
Uttar Pradesh,Agra,Samsabad,Potato,Local,15/09/2018,990,1100,1000
Uttar Pradesh,Agra,Samsabad,Pumpkin,Pumpkin,15/09/2018,500,700,600
Uttar Pradesh,Agra,Samsabad,Raddish,Raddish,15/09/2018,500,700,600
Uttar Pradesh,Agra,Samsabad,Tomato,Hybrid,15/09/2018,1200,1400,1300
Uttar Pradesh,Agra,Samsabad,Wheat,Dara,15/09/2018,1800,1850,1825
Uttar Pradesh,Aligarh,Aligarh,Apple,Delicious,15/09/2018,4950,5050,5000
Uttar Pradesh,Aligarh,Aligarh,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,3100,3200,3150
Uttar Pradesh,Aligarh,Aligarh,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,6000,6200,6100
Uttar Pradesh,Aligarh,Aligarh,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1200,1240,1220
Uttar Pradesh,Aligarh,Aligarh,Banana,Banana - Ripe,15/09/2018,1950,2050,2000
Uttar Pradesh,Aligarh,Aligarh,Barley (Jau),Dara,15/09/2018,1620,1660,1640
Uttar Pradesh,Aligarh,Aligarh,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,5220,5420,5320
Uttar Pradesh,Aligarh,Aligarh,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4550,4650,4600
Uttar Pradesh,Aligarh,Aligarh,Bhindi(Ladies Finger),Bhindi,15/09/2018,1600,1700,1650
Uttar Pradesh,Aligarh,Aligarh,Bitter gourd,Bitter Gourd,15/09/2018,2150,2250,2200
Uttar Pradesh,Aligarh,Aligarh,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,5500,5700,5600
Uttar Pradesh,Aligarh,Aligarh,Bottle gourd,Bottle Gourd,15/09/2018,950,1050,1000
Uttar Pradesh,Aligarh,Aligarh,Brinjal,Round,15/09/2018,2050,2150,2100
Uttar Pradesh,Aligarh,Aligarh,Cabbage,Cabbage,15/09/2018,1100,1200,1150
Uttar Pradesh,Aligarh,Aligarh,Capsicum,Capsicum,15/09/2018,3200,3300,3250
Uttar Pradesh,Aligarh,Aligarh,Cauliflower,Cauliflower,15/09/2018,2550,2650,2600
Uttar Pradesh,Aligarh,Aligarh,Cucumbar(Kheera),Cucumbar,15/09/2018,1600,1700,1650
Uttar Pradesh,Aligarh,Aligarh,Garlic,Desi,15/09/2018,1950,2050,2000
Uttar Pradesh,Aligarh,Aligarh,Ghee,Ghee,15/09/2018,38700,38800,38750
Uttar Pradesh,Aligarh,Aligarh,Ginger(Green),Green Ginger,15/09/2018,4700,4800,4750
Uttar Pradesh,Aligarh,Aligarh,Green Chilli,Green Chilly,15/09/2018,1300,1400,1350
Uttar Pradesh,Aligarh,Aligarh,Green Gram (Moong)(Whole),Local (Whole),15/09/2018,4700,4800,4750
Uttar Pradesh,Aligarh,Aligarh,Green Gram Dal (Moong Dal),Green Gram Dal,15/09/2018,6100,6300,6200
Uttar Pradesh,Aligarh,Aligarh,Guava,Guava,15/09/2018,1550,1650,1600
Uttar Pradesh,Aligarh,Aligarh,Gur(Jaggery),Red,15/09/2018,2950,3050,3000
Uttar Pradesh,Aligarh,Aligarh,Lemon,Lemon,15/09/2018,2250,2350,2300
Uttar Pradesh,Aligarh,Aligarh,Lentil (Masur)(Whole),Masoor Gola,15/09/2018,3900,4000,3950
Uttar Pradesh,Aligarh,Aligarh,Maize,Hybrid,15/09/2018,1210,1250,1230
Uttar Pradesh,Aligarh,Aligarh,Masur Dal,Masur Dal,15/09/2018,5400,5600,5500
Uttar Pradesh,Aligarh,Aligarh,Mousambi(Sweet Lime),Mousambi,15/09/2018,2600,2700,2650
Uttar Pradesh,Aligarh,Aligarh,Mustard,Sarson(Black),15/09/2018,3950,4050,4000
Uttar Pradesh,Aligarh,Aligarh,Mustard Oil,Mustard Oil,15/09/2018,9350,9450,9400
Uttar Pradesh,Aligarh,Aligarh,Onion,Red,15/09/2018,1370,1470,1420
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan),1121,15/09/2018,2950,3050,3000
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan),Basmati 1509,15/09/2018,2250,2350,2300
Uttar Pradesh,Aligarh,Aligarh,Paddy(Dhan),Sugandha,15/09/2018,2000,2100,2050
Uttar Pradesh,Aligarh,Aligarh,Papaya,Papaya,15/09/2018,2050,2150,2100
Uttar Pradesh,Aligarh,Aligarh,Pomegranate,Pomogranate,15/09/2018,3550,3650,3600
Uttar Pradesh,Aligarh,Aligarh,Potato,Desi,15/09/2018,1200,1300,1250
Uttar Pradesh,Aligarh,Aligarh,Pumpkin,Pumpkin,15/09/2018,700,800,750
Uttar Pradesh,Aligarh,Aligarh,Raddish,Raddish,15/09/2018,1650,1750,1700
Uttar Pradesh,Aligarh,Aligarh,Rice,III,15/09/2018,2480,2520,2500
Uttar Pradesh,Aligarh,Aligarh,Spinach,Spinach,15/09/2018,1650,1750,1700
Uttar Pradesh,Aligarh,Aligarh,Sugar,Chini,15/09/2018,3300,3340,3320
Uttar Pradesh,Aligarh,Aligarh,Tinda,Tinda,15/09/2018,1750,1850,1800
Uttar Pradesh,Aligarh,Aligarh,Tomato,Deshi,15/09/2018,1150,1250,1200
Uttar Pradesh,Aligarh,Aligarh,Wheat,Dara,15/09/2018,1860,1880,1870
Uttar Pradesh,Aligarh,Aligarh,White Peas,White Peas,15/09/2018,4700,4800,4750
Uttar Pradesh,Aligarh,Atrauli,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1310,1330,1320
Uttar Pradesh,Aligarh,Atrauli,Bottle gourd,Bottle Gourd,15/09/2018,510,530,520
Uttar Pradesh,Aligarh,Atrauli,Brinjal,Brinjal,15/09/2018,830,850,840
Uttar Pradesh,Aligarh,Atrauli,Cabbage,Cabbage,15/09/2018,880,900,890
Uttar Pradesh,Aligarh,Atrauli,Maize,Hybrid,15/09/2018,1230,1250,1240
Uttar Pradesh,Aligarh,Atrauli,Onion,Red,15/09/2018,1580,1600,1590
Uttar Pradesh,Aligarh,Atrauli,Potato,Desi,15/09/2018,1080,1100,1090
Uttar Pradesh,Aligarh,Atrauli,Pumpkin,Pumpkin,15/09/2018,630,650,640
Uttar Pradesh,Aligarh,Atrauli,Tomato,Hybrid,15/09/2018,1830,1850,1840
Uttar Pradesh,Aligarh,Charra,Apple,Delicious,15/09/2018,5900,6100,6000
Uttar Pradesh,Aligarh,Charra,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,6050,6150,6100
Uttar Pradesh,Aligarh,Charra,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1240,1310,1290
Uttar Pradesh,Aligarh,Charra,Banana,Banana - Ripe,15/09/2018,1950,2050,2000
Uttar Pradesh,Aligarh,Charra,Barley (Jau),Dara,15/09/2018,1525,1600,1575
Uttar Pradesh,Aligarh,Charra,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),15/09/2018,5550,5650,5600
Uttar Pradesh,Aligarh,Charra,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4650,4750,4700
Uttar Pradesh,Aligarh,Charra,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,5600,5800,5700
Uttar Pradesh,Aligarh,Charra,Bottle gourd,Bottle Gourd,15/09/2018,1000,1100,1050
Uttar Pradesh,Aligarh,Charra,Brinjal,Brinjal,15/09/2018,1675,1775,1725
Uttar Pradesh,Aligarh,Charra,Colacasia,Colacasia,15/09/2018,1910,2010,1960
Uttar Pradesh,Aligarh,Charra,Green Chilli,Green Chilly,15/09/2018,1550,1650,1600
Uttar Pradesh,Aligarh,Charra,Green Gram Dal (Moong Dal),Green Gram Dal,15/09/2018,6100,6300,6200
Uttar Pradesh,Aligarh,Charra,Gur(Jaggery),Yellow,15/09/2018,2975,3075,3025
Uttar Pradesh,Aligarh,Charra,Maize,Hybrid,15/09/2018,1240,1280,1260
Uttar Pradesh,Aligarh,Charra,Masur Dal,Masur Dal,15/09/2018,5420,5620,5520
Uttar Pradesh,Aligarh,Charra,Mustard,Sarson(Black),15/09/2018,3850,3950,3900
Uttar Pradesh,Aligarh,Charra,Mustard Oil,Mustard Oil,15/09/2018,9175,9275,9225
Uttar Pradesh,Aligarh,Charra,Onion,Red,15/09/2018,1250,1350,1300
Uttar Pradesh,Aligarh,Charra,Potato,Desi,15/09/2018,1225,1325,1275
Uttar Pradesh,Aligarh,Charra,Pumpkin,Pumpkin,15/09/2018,725,825,775
Uttar Pradesh,Aligarh,Charra,Rice,III,15/09/2018,2450,2550,2500
Uttar Pradesh,Aligarh,Charra,Sponge gourd,Sponge gourd,15/09/2018,2150,2250,2200
Uttar Pradesh,Aligarh,Charra,Tomato,Deshi,15/09/2018,1150,1250,1200
Uttar Pradesh,Aligarh,Charra,Wheat,Dara,15/09/2018,1800,1845,1825
Uttar Pradesh,Aligarh,Khair,Apple,Delicious,15/09/2018,5650,5800,5750
Uttar Pradesh,Aligarh,Khair,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,3250,3350,3300
Uttar Pradesh,Aligarh,Khair,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1175,1280,1240
Uttar Pradesh,Aligarh,Khair,Banana,Banana - Ripe,15/09/2018,2000,2100,2050
Uttar Pradesh,Aligarh,Khair,Barley (Jau),Dara,15/09/2018,1550,1650,1600
Uttar Pradesh,Aligarh,Khair,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4750,4850,4800
Uttar Pradesh,Aligarh,Khair,Bhindi(Ladies Finger),Bhindi,15/09/2018,1550,1650,1600
Uttar Pradesh,Aligarh,Khair,Bitter gourd,Bitter Gourd,15/09/2018,2250,2350,2300
Uttar Pradesh,Aligarh,Khair,Bottle gourd,Bottle Gourd,15/09/2018,1050,1150,1100
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,15/09/2018,1850,1950,1900
Uttar Pradesh,Aligarh,Khair,Colacasia,Colacasia,15/09/2018,1950,2100,2050
Uttar Pradesh,Aligarh,Khair,Cotton,Cotton (Unginned),15/09/2018,5000,5500,5350
Uttar Pradesh,Aligarh,Khair,Cucumbar(Kheera),Cucumbar,15/09/2018,1650,1750,1700
Uttar Pradesh,Aligarh,Khair,Garlic,Garlic,15/09/2018,1950,2100,2050
Uttar Pradesh,Aligarh,Khair,Ginger(Green),Green Ginger,15/09/2018,5250,5350,5300
Uttar Pradesh,Aligarh,Khair,Green Chilli,Green Chilly,15/09/2018,1500,1600,1550
Uttar Pradesh,Aligarh,Khair,Gur(Jaggery),Red,15/09/2018,2950,3050,3000
Uttar Pradesh,Aligarh,Khair,Maize,Yellow,15/09/2018,1120,1220,1170
Uttar Pradesh,Aligarh,Khair,Mustard,Sarson(Black),15/09/2018,3950,4050,4000
Uttar Pradesh,Aligarh,Khair,Onion,Red,15/09/2018,1320,1450,1380
Uttar Pradesh,Aligarh,Khair,Peas(Dry),Peas(Dry),15/09/2018,4700,4800,4750
Uttar Pradesh,Aligarh,Khair,Pomegranate,Pomogranate,15/09/2018,3700,3800,3750
Uttar Pradesh,Aligarh,Khair,Potato,Desi,15/09/2018,1150,1300,1250
Uttar Pradesh,Aligarh,Khair,Pumpkin,Pumpkin,15/09/2018,670,750,700
Uttar Pradesh,Aligarh,Khair,Rice,III,15/09/2018,2520,2640,2570
Uttar Pradesh,Aligarh,Khair,Tomato,Hybrid,15/09/2018,1250,1350,1300
Uttar Pradesh,Aligarh,Khair,Wheat,Dara,15/09/2018,1780,1900,1850
Uttar Pradesh,Allahabad,Ajuha,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5850,5900,5875
Uttar Pradesh,Allahabad,Ajuha,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1200,1250,1225
Uttar Pradesh,Allahabad,Ajuha,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,4850,4950,4900
